,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_08,EMA_12,EMA_20,RSI_05,RSI_09,RSI_14
28,5.61671401159961,5.882278509793476,5.376061850651838,5.388767242431641,816540000,0.0,0.0,6.254226887988026,6.3952390625394555,6.498484462299141,23.378693874124394,31.154161890343673,36.13849508499348
29,5.742270514891856,6.00434726302527,5.470976550652782,5.999863147735596,634836000,0.0,0.0,6.197701612376375,6.3344119987234775,6.450996718054993,43.56292108935382,43.17389015574936,44.57610170902264
30,5.291609037147485,5.6326579701036215,4.832974768753121,4.892764091491699,726972000,0.0,0.0,5.907715496624225,6.112620012995512,6.3025936107632505,27.285593590866263,31.84306667768481,35.44042308706439
31,5.0051183420596885,5.5021177691686125,4.758238222605642,5.41268253326416,833632000,0.0,0.0,5.797708171433099,6.0049373238060735,6.217840174810956,40.36593988155452,40.14269619344874,41.50361330741147
32,4.984939855445514,5.230076139029122,4.501144239544976,5.052700996398926,874268000,0.0,0.0,5.632151021425504,5.858439427281897,6.106874538771715,34.92807462425925,36.66495435113477,38.78741752297268
33,5.0312763612648075,5.3992304852574025,4.817778827427658,5.30556058883667,765512000,0.0,0.0,5.559575369739097,5.773381144444169,6.030558924492187,41.81086431299867,40.72310336277925,41.67486951417417
34,5.45578070765007,5.737787269391606,5.110248140154624,5.1256937980651855,804636000,0.0,0.0,5.46315724270045,5.673736937308941,5.944381293403901,38.21664203175083,38.73686029667436,40.221459554911384
35,5.1246956420399785,5.3930008041612485,4.945576706844187,5.298583030700684,643876000,0.0,0.0,5.42658519558939,5.616020951676901,5.882876696955975,44.000612144466416,41.8061514671014,42.304313755779376
36,5.704903126042818,6.294327032713485,5.681236668018538,6.207632064819336,1101644000,0.0,0.0,5.600151166529378,5.707038046006506,5.913805779609628,65.3318048750512,55.10959920891632,51.81166484792286
37,6.32272600416636,6.522522170929499,6.0701159177079305,6.11894416809082,793432000,0.0,0.0,5.715438500209698,5.770408218634862,5.93334276898879,62.431633784815226,53.76069360125943,50.92990407145982
38,6.326212593900188,6.532486149897037,6.228058614414036,6.40842342376709,696108000,0.0,0.0,5.869435149889118,5.86856440403982,5.978588545634342,68.19254283041938,57.573921911853965,53.699682164402
39,6.22805951036242,6.5549081418897455,6.195175363750319,6.296070098876953,638828000,0.0,0.0,5.964242916330859,5.934334510937841,6.0088248840384,63.47060927213428,55.57283898910599,52.46195282203036
40,6.361588419684909,6.6256584638002805,6.317493750494555,6.616440773010254,602252000,0.0,0.0,6.109175773370724,6.039273935872059,6.066693063940482,70.70167912424105,60.029394744996445,55.60424744997899
41,6.656550619116085,6.860831394299033,6.421130017869934,6.566866874694824,949960000,0.0,0.0,6.210884906998302,6.12044208030633,6.114328664964705,68.09443279672614,58.999129089933874,54.99843127057856
42,6.368812320208943,6.5152960826692,6.0108234736531,6.055416107177734,656912000,0.0,0.0,6.176336284815954,6.110438084440393,6.10871794517547,46.14792956245296,49.19875494758517,49.059705352158495
43,6.084565557646171,6.377533653750724,6.036485211046502,6.364330291748047,675764000,0.0,0.0,6.218112730800863,6.149498424026186,6.133061978182382,56.6872676673673,54.35119562461737,52.402759810179596
